BOM_url,Title,Domestic_Total_Gross,Release_Date,Budget,UK_Total_Gross,Actors,Genre,Country,British,
http://www.boxofficemojo.com/movies/?id=anvil.htm,Anvil! The Story of Anvil,667911,4/10/09,,220166,[],Documentary,[],0,
http://www.boxofficemojo.com/movies/?id=anythingelse.htm,Anything Else,3212310,9/19/03,18000000,263272,"['Christina Ricci', 'Woody Allen', 'Danny DeVito']",Comedy,"['USA', 'France', 'UK']",0,
http://www.boxofficemojo.com/movies/?id=apatow.htm,This Is 40,67544505,12/21/12,35000000,4291296,"['Jason Segel', ""Chris O'Dowd"", 'Annie Mumolo', 'Melissa McCarthy', 'Albert Brooks', 'Paul Rudd', 'John Lithgow', 'Leslie Mann', 'Megan Fox']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=apocalypsenowredux.htm,Apocalypse Now Redux,4626290,8/3/01,,487019,[],Drama,[],0,
http://www.boxofficemojo.com/movies/?id=apocalypto.htm,Apocalypto,50866635,12/8/06,40000000,8074135,"[u'Rudy Youngblood', u' Dalia Hern\xe1ndez', u' Jonathan Brewer', u' Morris Birdyellowhead']",Adventure,['USA'],0,
http://www.boxofficemojo.com/movies/?id=apollo18.htm,Apollo 18,17687709,9/2/11,5000000,1715859,"['Warren Christie', 'Lloyd Owen', 'Ryan Robbins', 'Michael Kopsa']",Sci-Fi,"['USA', 'Canada']",0,
http://www.boxofficemojo.com/movies/?id=appaloosa.htm,Appaloosa,20211394,9/19/08,20000000,10157,"['Lance Henriksen', 'Jeremy Irons', 'Viggo Mortensen', 'Renee Zellweger', 'Ed Harris']",Western,['USA'],1,
http://www.boxofficemojo.com/movies/?id=appropriatebehavior.htm,Appropriate Behavior,,1/16/15,,76787,[],Comedy,[],0,
http://www.boxofficemojo.com/movies/?id=aquamarine.htm,Aquamarine,18597342,3/3/06,12000000,438680,['Emma Roberts'],Comedy,"['USA', 'Australia']",0,
http://www.boxofficemojo.com/movies/?id=arbitrage.htm,Arbitrage,7919574,9/14/12,,2155376,"['Tim Roth', 'Richard Gere', 'Susan Sarandon', 'Brit Marling']",Drama,"['USA', 'Poland']",1,
http://www.boxofficemojo.com/movies/?id=archipelago.htm,Archipelago,7791,6/27/14,,491598,['Tom Hiddleston'],Drama,['UK'],0,
http://www.boxofficemojo.com/movies/?id=arctictale.htm,Arctic Tale,833532,7/25/07,,40474,"['Queen Latifah', 'Katrina Agate', 'Zain Ali', 'Preston Bailey']",Documentary,['USA'],0,
http://www.boxofficemojo.com/movies/?id=arewedoneyet.htm,Are We Done Yet?,49662533,4/4/07,,3023160,"['Ice Cube', 'Nia Long', 'John C. McGinley']",Comedy,"['Canada', 'USA']",0,
http://www.boxofficemojo.com/movies/?id=areweofficiallydating.htm,That Awkward Moment,26068955,1/31/14,8000000,4584759,"['Imogen Poots', 'Zac Efron', 'Miles Teller', 'Michael B. Jordan']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=arewethereyet.htm,Are We There Yet?,82674398,1/21/05,32000000,5811439,"['Ice Cube', '(Voice)', 'Nia Long', 'Tracy Morgan*']",Comedy,"['USA', 'Canada']",0,
http://www.boxofficemojo.com/movies/?id=argo.htm,Argo,136025503,10/12/12,44500000,12166424,"['Chris Messina*', 'Kyle Chandler*', 'Ben Affleck', 'Alan Arkin', 'John Goodman', 'Bryan Cranston']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=aristocrats.htm,The Aristocrats,6377461,7/29/05,,288650,"['Whoopi Goldberg*', 'Chris Rock*', 'Robin Williams*']",Documentary,['USA'],0,
http://www.boxofficemojo.com/movies/?id=aroundthebend.htm,Around the Bend,193637,10/8/04,,8977,"['Michael Caine', 'Christopher Walken', 'Josh Lucas']",Drama,['USA'],1,
http://www.boxofficemojo.com/movies/?id=aroundtheworldin80days.htm,Around the World in 80 Days,24008137,6/16/04,110000000,7719618,"['Arnold Schwarzenegger*', 'Kathy Bates', 'Will Forte*', 'Owen Wilson*', 'Jackie Chan', 'Jim Broadbent', 'Rob Schneider*', 'Cecile de France', 'Steve Coogan', 'Luke Wilson*', '(Cameo)']",Adventure,"['USA', 'Germany', 'Ireland', 'UK']",1,
http://www.boxofficemojo.com/movies/?id=arrietty.htm,The Secret World of Arrietty,19202743,2/17/12,,659608,"['Moises Arias', 'Bridgit Mendler', 'David Henrie', 'Will Arnett']",Animation,['Japan'],0,
http://www.boxofficemojo.com/movies/?id=arthur2011.htm,Arthur,33035397,4/8/11,40000000,5414235,"['Luis Guzman', 'Greta Gerwig', 'Jennifer Garner', 'Helen Mirren', 'Russell Brand', 'Nick Nolte']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=arthurandtheinvisibles.htm,Arthur and the Invisibles,15132763,12/29/06,86000000,10690475,"['Jason Bateman*', 'Freddie Highmore', '(Voice)']",Animation,['France'],1,
http://www.boxofficemojo.com/movies/?id=arthurchristmas.htm,Arthur Christmas,46462469,11/23/11,,34138253,"['', 'Hugh Laurie', 'James McAvoy', ' ', '(Voice)', 'Jim Broadbent', 'Bill Nighy ']",Animation,"['UK', 'USA']",1,
http://www.boxofficemojo.com/movies/?id=artist.htm,The Artist,44671682,11/25/11,15000000,15779834,"[u'Jean Dujardin', u' B\xe9r\xe9nice Bejo', u' John Goodman', u' James Cromwell']",Comedy,"['France', 'Belgium', 'USA']",0,
http://www.boxofficemojo.com/movies/?id=artofrap.htm,Something From Nothing: The Art of Rap,288312,6/15/12,,45388,"['Bun B', 'B-Real', 'Afrika Bambaataa', 'Busy Bee']",Documentary,"['UK', 'USA']",0,
http://www.boxofficemojo.com/movies/?id=aryancouple.htm,The Aryan Couple,290211,11/18/05,,26316,"['Martin Landau', 'Judy Parfitt', 'Kenny Doughty', 'Caroline Carver']",Drama,"['UK', 'USA']",1,
http://www.boxofficemojo.com/movies/?id=asabovesobelow.htm,As Above/So Below,21321100,8/29/14,,1600382,"[u'Perdita Weeks', u' Ben Feldman', u' Edwin Hodge', u' Fran\xe7ois Civil']",Thriller,['USA'],0,
http://www.boxofficemojo.com/movies/?id=ashesoftimeredux.htm,Ashes of Time Redux,174273,10/10/08,,13294,[],Action,[],0,
http://www.boxofficemojo.com/movies/?id=askthedust.htm,Ask the Dust,743847,3/10/06,,10672,['Colin Farrell'],Thriller,"['USA', 'Germany']",0,
http://www.boxofficemojo.com/movies/?id=assassinationofrichardnixon.htm,The Assassination of Richard Nixon,708776,12/29/04,,1059488,"['Naomi Watts', 'Don Cheadle', 'Sean Penn']",Drama,"['USA', 'Mexico']",0,
http://www.boxofficemojo.com/movies/?id=assaultonprecinct13.htm,Assault on Precinct 13,20040895,1/19/05,30000000,3795067,"['Ethan Hawke', 'John Leguizamo', 'Laurence Fishburne', 'Brian Dennehy', 'Maria Bello', 'Gabriel Byrne']",Action,"['USA', 'France']",0,
http://www.boxofficemojo.com/movies/?id=astroboy.htm,Astro Boy,19551067,10/23/09,65000000,5148738,"['Nicolas Cage', 'Freddie Highmore', '(Voice)', 'Kristen Bell*']",Animation,"['Hong Kong', 'USA', 'Japan']",1,
http://www.boxofficemojo.com/movies/?id=asylum.htm,Asylum,375403,8/12/05,,195410,"['Natasha Richardson', 'Ian McKellen']",Thriller,"['UK', 'Ireland']",1,
http://www.boxofficemojo.com/movies/?id=asyoulikeit.htm,As You Like It  - Box Office Mojo,,,,105493,"['Bryce Dallas Howard', 'Romola Garai', 'Kevin Kline', 'Alfred Molina']",Comedy,[],1,
http://www.boxofficemojo.com/movies/?id=ateam.htm,The A-Team,77222099,6/11/10,110000000,15281498,"['Sharlto Copley', ""Quinton 'Rampage' Jackson"", 'Patrick Wilson', 'Jessica Biel', 'Liam Neeson', 'Bradley Cooper']",Action,['USA'],1,
http://www.boxofficemojo.com/movies/?id=atonement.htm,Atonement,50927067,12/7/07,,24093827,"['Brenda Blethyn', 'James McAvoy', 'Vanessa Redgrave', 'Juno Temple*', 'Keira Knightley', 'Romola Garai', 'Benedict Cumberbatch*', 'Saoirse Ronan']",Drama,"['UK', 'France', 'USA']",1,
http://www.boxofficemojo.com/movies/?id=atowncalledpanic.htm,A Town Called Panic,165509,12/16/09,,26312,"[u'St\xe9phane Aubier', u' Jeanne Balibar', u' Nicolas Buysse', u' Fran\xe7ois De Brigode']",Animation,"['Belgium', 'Luxembourg', 'France']",0,
http://www.boxofficemojo.com/movies/?id=attacktheblock.htm,Attack the Block,1024175,7/29/11,13000000,4060146,['Nick Frost'],Sci-Fi,"['UK', 'France']",0,
http://www.boxofficemojo.com/movies/?id=augustosagecounty.htm,August: Osage County,37738810,12/27/13,,3167227,"['Ewan McGregor', 'Benedict Cumberbatch', 'Juliette Lewis', 'Meryl Streep', 'Abigail Breslin', 'Chris Cooper', 'Julianne Nicholson', 'Julia Roberts', 'Dermot Mulroney']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=augustrush.htm,August Rush,31664162,11/21/07,,1563734,"['Robin Williams', 'Keri Russell', 'Freddie Highmore', 'Jonathan Rhys Meyers', 'Terrence Howard']",Drama,['USA'],1,
http://www.boxofficemojo.com/movies/?id=australia.htm,Australia,49554002,11/26/08,130000000,11410879,"['Bryan Brown', 'David Wenham', 'Hugh Jackman', 'Nicole Kidman', 'Jack Thompson']",Adventure,"['Australia', 'USA', 'UK']",0,
http://www.boxofficemojo.com/movies/?id=avatar.htm,Avatar,749766139,12/18/09,,150025197,"['Sam Worthington', 'Giovanni Ribisi', 'Michelle Rodriguez', 'Joel David Moore', 'Sigourney Weaver', 'Zoe Saldana']",Sci-Fi,"['USA', 'UK']",0,
http://www.boxofficemojo.com/movies/?id=avengers11.htm,Marvel's The Avengers,623357910,5/4/12,220000000,13216039,"['Mark Ruffalo', 'Gwyneth Paltrow*', 'Chris Hemsworth', '(Voice)', 'Clark Gregg', 'Samuel L. Jackson', 'Tom Hiddleston', 'Chris Evans', 'Stellan Skarsgard', 'Scarlett Johansson', 'Paul Bettany*', 'Jeremy Renner', 'Robert Downey, Jr.', 'Cobie Smulders']",Action,[],1,
http://www.boxofficemojo.com/movies/?id=aviator.htm,The Aviator,102610330,12/17/04,110000000,15928212,"['Ian Holm*', 'Willem Dafoe*', 'Kate Beckinsale', 'Adam Scott*', 'Cate Blanchett', 'Alan Alda', 'Alec Baldwin', 'Jude Law*', 'Leonardo DiCaprio', '(Cameo)']",Drama,"['USA', 'Germany']",1,
http://www.boxofficemojo.com/movies/?id=avp.htm,Alien Vs. Predator,80282231,8/13/04,60000000,9339065,"['Lance Henriksen', 'Sanaa Lathan']",Sci-Fi,[],0,
http://www.boxofficemojo.com/movies/?id=avp2.htm,Aliens Vs. Predator - Requiem,41797066,12/25/07,,9254195,[],Sci-Fi,[],0,
http://www.boxofficemojo.com/movies/?id=awake.htm,Awake,14377198,11/30/07,8600000,3105437,"['Hayden Christensen', 'Jessica Alba', 'Lena Olin', 'Terrence Howard']",Thriller,['USA'],0,
http://www.boxofficemojo.com/movies/?id=awayfromher.htm,Away from Her,4571521,5/4/07,,302013,"['Gordon Pinsent', 'Stacey LaBerge', 'Julie Christie', 'Olympia Dukakis']",Drama,"['Canada', 'UK', 'USA']",1,
http://www.boxofficemojo.com/movies/?id=awaywego.htm,Away We Go,9451946,6/5/09,17000000,9719,"['Maya Rudolph', 'Chris Messina*', ""Catherine O'Hara"", 'Jeff Daniels', 'John Krasinski', 'Allison Janney', 'Maggie Gyllenhaal']",Comedy,"['USA', 'UK']",0,
http://www.boxofficemojo.com/movies/?id=awesome.htm,Awesome: I F%!#in' Shot That,162538,3/31/06,,15145,[],Concert,[],0,
http://www.boxofficemojo.com/movies/?id=babadook.htm,The Babadook,950792,11/28/14,,2036647,"['Essie Davis', 'Daniel Henshall', 'Noah Wiseman', 'Tim Purcell']",Horror,"['Australia', 'Canada']",0,
http://www.boxofficemojo.com/movies/?id=babel.htm,Babel,34302837,10/27/06,,5138605,"['Gael Garcia Bernal', 'Brad Pitt', 'Rinko Kikuchi', 'Cate Blanchett']",Drama,"['France', 'USA', 'Mexico']",0,
http://www.boxofficemojo.com/movies/?id=babies.htm,Babies,7320323,5/7/10,,163,"['Bayar', 'Hattie', 'Mari', 'Ponijao']",Documentary,['France'],0,
http://www.boxofficemojo.com/movies/?id=babylon.htm,Babylon A.D.,22532572,8/29/08,70000000,19069,"['Mark Strong', 'Vin Diesel', 'Michelle Yeoh']",Sci-Fi,"['France', 'UK']",1,
http://www.boxofficemojo.com/movies/?id=babymama.htm,Baby Mama,60494212,4/25/08,30000000,764573,"['Maura Tierney', 'Steve Martin', 'Tina Fey', 'Greg Kinnear', 'Amy Poehler', 'Will Forte', 'Sigourney Weaver', 'Dax Shepard']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=bachelorette.htm,Bachelorette,447954,9/7/12,,30314,"['Kirsten Dunst', 'Adam Scott', 'Rebel Wilson', 'James Marsden', 'Isla Fisher', 'Lizzy Caplan']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=backtonormandy.htm,Back to Normandy,503,7/30/08,,11846,"[u'Anne Borel', u' Claude H\xe9bert', u' Nicolas Philibert', u' Nicole Picard']",Documentary,['France'],0,
http://www.boxofficemojo.com/movies/?id=backupplan.htm,The Back-Up Plan,37490007,4/23/10,35000000,2952219,"['Melissa McCarthy', 'Jennifer Lopez']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=badboys2.htm,Bad Boys II,138608444,7/18/03,130000000,14920239,"['Martin Lawrence', 'Will Smith']",Action,['USA'],0,
http://www.boxofficemojo.com/movies/?id=badgrandpa.htm,Jackass Presents: Bad Grandpa,102003019,10/25/13,15000000,10493198,['Johnny Knoxville'],Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=badlieutenant09.htm,Bad Lieutenant: Port of Call New Orleans,1702112,11/20/09,25000000,770020,"['Nicolas Cage', 'Eva Mendes', 'Val Kilmer']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=badnewsbears05.htm,Bad News Bears,32868349,7/22/05,35000000,191473,"['Billy Bob Thornton', 'Greg Kinnear', 'Marcia Gay Harden']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=badsanta.htm,Bad Santa,60060328,11/26/03,23000000,4751324,"['Billy Bob Thornton', 'Bernie Mac']",Comedy,"['USA', 'Germany']",0,
http://www.boxofficemojo.com/movies/?id=badteacher.htm,Bad Teacher,100292856,6/24/11,20000000,12575607,"['Justin Timberlake', 'Jason Segel', 'Cameron Diaz']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=baggageclaim.htm,Baggage Claim,21569509,9/27/13,,773389,"['Boris Kodjoe', 'Djimon Hounsou', 'Taye Diggs', 'Derek Luke', 'Adam Brody', 'Paula Patton']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=balladofjackandrose.htm,The Ballad of Jack and Rose,712275,3/25/05,,37698,"['Daniel Day-Lewis', 'Paul Dano']",Drama,['USA'],1,
http://www.boxofficemojo.com/movies/?id=ballast.htm,Ballast,77556,10/1/08,,2154,"['Micheal J. Smith Sr.', 'JimMyron Ross', 'Tarra Riggs', 'Johnny McPhail']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=balletsrusses.htm,Ballets Russes,815848,10/26/05,,261752,"['Irina Baronova', 'Kenneth Kynt Bryan', 'Yvonne Chouteau', 'Yvonne Craig']",Documentary,['USA'],0,
http://www.boxofficemojo.com/movies/?id=ballsoffury.htm,Balls of Fury,32886940,8/29/07,,4425910,"['Dan Fogler', 'Christopher Walken', 'George Lopez', 'Maggie Q']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=bandslam.htm,Bandslam,5210988,8/14/09,,2543431,"['Lisa Kudrow', 'Vanessa Hudgens', 'Alyson Michalka', 'David Bowie']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=bangbang.htm,Bang Bang,2546172,10/2/14,,1850443,"['Hrithik Roshan', 'Katrina Kaif', 'Pavan Malhotra', 'Danny Denzongpa']",Action,['India'],0,
http://www.boxofficemojo.com/movies/?id=bangkokdangerous.htm,Bangkok Dangerous,15298133,9/5/08,45000000,1300139,['Nicolas Cage'],Action,['USA'],0,
http://www.boxofficemojo.com/movies/?id=bankjob.htm,The Bank Job,30060660,3/7/08,,8068923,"['Jason Statham', 'Saffron Burrows']",Thriller,"['UK', 'USA', 'Australia']",1,
http://www.boxofficemojo.com/movies/?id=barneysversion.htm,Barney's Version,4439201,1/14/11,30000000,173303,"['Bruce Greenwood', 'Paul Giamatti', 'Rachelle Lafevre', 'Dustin Hoffman', 'Rosamund Pike', 'Scott Speedman', 'Minnie Driver']",Comedy,"['Canada', 'Italy']",1,
http://www.boxofficemojo.com/movies/?id=barnyard.htm,Barnyard: The Original Party Animals,72637803,8/4/06,51000000,8799153,"['Courteney Cox*', 'Danny Glover*', 'Sam Elliott*', 'Kevin James*', '(Voice)']",Animation,[],0,
http://www.boxofficemojo.com/movies/?id=basic.htm,Basic,26793311,3/28/03,,994736,"['Samuel L. Jackson', 'John Travolta', 'Giovanni Ribisi']",Thriller,"['USA', 'Germany']",0,
http://www.boxofficemojo.com/movies/?id=basicinstinct2.htm,Basic Instinct 2,5971336,3/31/06,,2050960,"['Sharon Stone', 'David Morrissey']",Thriller,"['UK', 'Germany', 'Spain', 'USA']",1,
http://www.boxofficemojo.com/movies/?id=baster.htm,The Switch,27779426,8/20/10,19000000,1029490,"['Patrick Wilson', 'Jason Bateman', 'Jennifer Aniston', 'Juliette Lewis', 'Jeff Goldblum']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=batman3.htm,The Dark Knight Rises,448139099,7/20/12,250000000,90264170,"['Joey King*', 'Gary Oldman', 'Cillian Murphy*', 'Christian Bale', 'Juno Temple*', 'Marion Cotillard', 'Morgan Freeman', 'Joseph Gordon-Levitt', 'Liam Neeson*', 'Michael Caine', 'Tom Hardy', 'Anne Hathaway', 'Matthew Modine']",Action,"['USA', 'UK']",1,
http://www.boxofficemojo.com/movies/?id=batmanbegins.htm,Batman Begins,205343774,6/15/05,150000000,30042288,"['Ken Watanabe', 'Gary Oldman', 'Rutger Hauer*', 'Katie Holmes', 'Christian Bale', 'Cillian Murphy', 'Morgan Freeman', 'Linus Roache*', 'Michael Caine', 'Liam Neeson', 'Tom Wilkinson*']",Action,"['USA', 'UK']",1,
http://www.boxofficemojo.com/movies/?id=battleforhaditha.htm,Battle for Haditha,10310,5/7/08,,11314,"['Matthew Knoll', 'Elliot Ruiz', 'Eric Mehalacopoulos', 'Nathan De La Cruz']",Drama,['UK'],0,
http://www.boxofficemojo.com/movies/?id=battlelosangeles.htm,Battle: Los Angeles,83552429,3/11/11,70000000,7792937,"['Bridget Moynahan', 'Ne-Yo', 'Michael Pena', 'Michelle Rodriguez', 'Joey King*', 'Ramon Rodriguez', 'Aaron Eckhart']",Sci-Fi,['USA'],0,
http://www.boxofficemojo.com/movies/?id=battleship.htm,Battleship,65422625,5/18/12,209000000,12216671,"['Taylor Kitsch', 'Rihanna', 'Liam Neeson', 'Brooklyn Decker']",Action,['USA'],1,
http://www.boxofficemojo.com/movies/?id=battleshippotemkin2011.htm,Battleship Potemkin,,1/14/11,,6422,"['Aleksandr Antonov', 'Vladimir Barsky', 'Grigori Aleksandrov', 'Ivan Bobrov']",War,['Soviet Union'],0,
http://www.boxofficemojo.com/movies/?id=bean2.htm,Mr. Bean's Holiday,33302167,8/24/07,,43972933,"['Rowan Atkinson', 'Willem Dafoe']",Comedy,"['UK', 'France', 'Germany']",1,
http://www.boxofficemojo.com/movies/?id=bearandthebow.htm,Brave,237283207,6/22/12,185000000,34789692,"['', 'Craig Ferguson ', '(Voice)', 'Julie Walters ', 'Kelly Macdonald ', 'Emma Thompson']",Animation,['USA'],1,
http://www.boxofficemojo.com/movies/?id=beastly.htm,Beastly,27865571,3/4/11,17000000,2195141,"['Neil Patrick Harris', 'Vanessa Hudgens', 'Peter Krause', 'Alex Pettyfer', 'Mary-Kate Olsen']",Fantasy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=beastsofthesouthernwild.htm,Beasts of the Southern Wild,12795746,6/27/12,,1171452,"['Quvenzhane Wallis', 'Dwight Henry']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=beautifulcreatures13.htm,Beautiful Creatures,19452138,2/14/13,60000000,3760105,"['Emmy Rossum', 'Thomas Mann', 'Alice Englert', 'Jeremy Irons', 'Alden Ehrenreich', 'Emma Thompson', 'Viola Davis']",Drama,['USA'],1,
http://www.boxofficemojo.com/movies/?id=beautifullosers.htm,Beautiful Losers,56386,8/8/08,,7678,"['Thomas Campbell', 'Shepard Fairey', 'Jo Jackson', 'Chris Johanson']",Documentary,['USA'],0,
http://www.boxofficemojo.com/movies/?id=beautyandthebeast3d.htm,Beauty and the Beast,47617067,1/13/12,,4594648,"[""Paige O'Hara"", 'Robby Benson', 'Richard White', 'Jerry Orbach']",Animation,['USA'],0,
http://www.boxofficemojo.com/movies/?id=beautyshop.htm,Beauty Shop,36351350,3/30/05,,723915,"['(Cameo)', 'Ice Cube*', 'Kevin Bacon', 'Queen Latifah', 'Alicia Silverstone']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=beaver.htm,The Beaver,970816,5/6/11,21000000,182506,"['Jodie Foster', 'Anton Yelchin', 'Mel Gibson', 'Jennifer Lawrence']",Comedy,"['USA', 'United Arab Emirates']",0,
http://www.boxofficemojo.com/movies/?id=becauseisaidso.htm,Because I Said So,42674040,2/2/07,,1990471,"['Piper Perabo', 'Gabriel Macht', 'Stephen Collins', 'Tom Everett Scott', 'Lauren Graham', 'Mandy Moore', 'Diane Keaton']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=becomingjane.htm,Becoming Jane,18670946,8/3/07,,6665289,"['Anne Hathaway', 'James McAvoy', 'Julie Walters', 'Maggie Smith']",Romance,"['UK', 'Ireland']",1,
http://www.boxofficemojo.com/movies/?id=becool.htm,Be Cool,56046979,3/4/05,53000000,7978177,"['The Rock', 'John Travolta', 'Vince Vaughn', 'Danny DeVito', 'Andre Benjamin', 'Cedric the Entertainer', 'Uma Thurman']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=bedtimestories.htm,Bedtime Stories,110101975,12/25/08,80000000,12886242,"['Adam Sandler', 'Richard Griffiths', 'Teresa Palmer', 'Allen Covert*', 'Keri Russell', 'Courteney Cox', 'Russell Brand', 'Guy Pearce', 'Nick Swardson*']",Adventure,['USA'],1,
http://www.boxofficemojo.com/movies/?id=beemovie.htm,Bee Movie,126631277,11/2/07,150000000,18416598,"['', ' ', 'Kathy Bates*', 'Jerry Seinfeld ', '(Voice)', 'Chris Rock*', 'Larry Miller* ', 'Patrick Warburton* ']",Animation,"['USA', 'Australia']",0,
http://www.boxofficemojo.com/movies/?id=beerfest.htm,Beerfest,19185184,8/25/06,,738207,"['Will Forte', ""Mo'Nique*""]",Comedy,"['USA', 'Australia']",0,
http://www.boxofficemojo.com/movies/?id=beeseason.htm,Bee Season,1180560,11/11/05,14000000,19162,"['Juliette Binoche', 'Kate Bosworth', 'Richard Gere']",Drama,"['USA', 'Germany']",0,
http://www.boxofficemojo.com/movies/?id=beforeigotosleep.htm,Before I Go To Sleep,3242457,10/31/14,,5320856,"['Colin Firth', 'Nicole Kidman', 'Mark Strong']",Thriller,"['UK', 'USA', 'France', 'Sweden']",1,
http://www.boxofficemojo.com/movies/?id=beforemidnight.htm,Before Midnight,8114627,5/24/13,,1241899,"['Julie Delpy', 'Ethan Hawke']",Drama,"['USA', 'Greece']",0,
http://www.boxofficemojo.com/movies/?id=beforesunset.htm,Before Sunset,5820649,7/2/04,2700000,1708271,"['Julie Delpy', 'Ethan Hawke']",Romance,['USA'],0,
http://www.boxofficemojo.com/movies/?id=beforethedevilknowsyouredead.htm,Before the Devil Knows You're Dead,7084227,10/26/07,,898096,"['Ethan Hawke', 'Amy Ryan', 'Albert Finney', 'Marisa Tomei', 'Philip Seymour Hoffman']",Thriller,['USA'],1,
