http://www.boxofficemojo.com/movies/?id=artist.htm,The Artist,44671682,11/25/11,15779834,"[u'Jean Dujardin', u' B\xe9r\xe9nice Bejo', u' John Goodman', u' James Cromwell']","['France', 'Belgium', 'USA']",0
http://www.boxofficemojo.com/movies/?id=bluejasmine.htm,Blue Jasmine,33405481,7/26/13,8367912,"['Sally Hawkins', 'Louis C.K.', 'Cate Blanchett', 'Bobby Cannavale', 'Alec Baldwin', 'Michael Stuhlbarg', 'Peter Sarsgaard']",['USA'],1
http://www.boxofficemojo.com/movies/?id=phonebooth.htm,Phone Booth,46566212,4/4/03,10975277,"['Forest Whitaker*', '(Voice)', 'Katie Holmes', 'Kiefer Sutherland', 'Colin Farrell', 'Radha Mitchell']",['USA'],0
http://www.boxofficemojo.com/movies/?id=shootemup.htm,Shoot 'Em Up,12807139,9/7/07,1890450,"['Monica Bellucci', 'Clive Owen', 'Paul Giamatti']",['USA'],1
http://www.boxofficemojo.com/movies/?id=underworld3.htm,Underworld: Rise of the Lycans,45802315,1/23/09,3687631,"['Bill Nighy', 'Rhona Mitra', 'Michael Sheen']","['USA', 'New Zealand']",1
http://www.boxofficemojo.com/movies/?id=catchandrelease.htm,Catch and Release,15539051,1/26/07,99234,"['Kevin Smith', 'Jennifer Garner', 'Timothy Olyphant']",['USA'],0
http://www.boxofficemojo.com/movies/?id=venusinfur.htm,Venus in Fur,373605,6/20/14,63411,"['Emmanuelle Seigner', 'Mathieu Amalric']","['France', 'Poland']",0
http://www.boxofficemojo.com/movies/?id=confessionsofateenagedramaqueen.htm,Confessions of a Teenage Drama Queen,29331068,2/20/04,792333,"['Lindsay Lohan', 'Megan Fox*']","['USA', 'Germany']",0
http://www.boxofficemojo.com/movies/?id=redhill.htm,Red Hill,21087,11/5/10,3001,"['Ryan Kwanten', 'Steve Bisley', 'Tommy Lewis', 'Claire van der Boom']",['Australia'],0
http://www.boxofficemojo.com/movies/?id=apollo18.htm,Apollo 18,17687709,9/2/11,1715859,"['Warren Christie', 'Lloyd Owen', 'Ryan Robbins', 'Michael Kopsa']","['USA', 'Canada']",0
http://www.boxofficemojo.com/movies/?id=whitecountess.htm,The White Countess,1669971,12/21/05,524341,['Ralph Fiennes'],"['UK', 'USA', 'Germany', 'China']",0
http://www.boxofficemojo.com/movies/?id=goon.htm,Goon,4168528,2/24/12,2816630,"['Alison Pill', 'Liev Schreiber', 'Seann William Scott', 'Eugene Levy', 'Jay Baruchel']","['USA', 'Canada']",0
http://www.boxofficemojo.com/movies/?id=international.htm,The International,25450527,2/13/09,573995,"['Naomi Watts', 'Clive Owen']","['USA', 'Germany', 'UK']",1
